time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,sun zenith,sun azimuth
2008-03-09 16:00:00+00:00,14.86,54.46,276.0,151.79,210.0,300.73,4.79,315.0,99098.0,62.441345292129206,238.66766809375443
2008-03-09 17:00:00+00:00,13.95,57.58,160.0,173.15,115.0,307.25,4.68,313.0,99088.0,73.01552228444851,250.13526434004427
2008-03-09 18:00:00+00:00,12.78,63.91,27.0,109.52,20.0,305.75,4.66,312.0,99150.0,84.34306777894827,260.12485537272823
2008-03-09 19:00:00+00:00,11.61,70.25,0.0,-0.0,0.0,304.25,4.65,312.0,99212.0,96.01332674991576,269.5065345839786
2008-03-09 20:00:00+00:00,10.44,76.58,0.0,-0.0,0.0,302.75,4.63,311.0,99273.0,107.69851009809098,279.07662298234516
2008-03-09 21:00:00+00:00,10.21,81.07,0.0,-0.0,0.0,298.27,4.69,311.0,99286.0,119.05038002967879,289.72741899671803
2008-03-09 22:00:00+00:00,9.97,85.55,0.0,-0.0,0.0,293.78,4.74,312.0,99299.0,129.5744466942976,302.65923287995366
2008-03-09 23:00:00+00:00,9.73,90.04,0.0,-0.0,0.0,289.3,4.79,312.0,99312.0,138.43238479670345,319.5204230478829
2008-03-10 00:00:00+00:00,9.51,91.1,0.0,-0.0,0.0,285.3,4.58,312.0,99296.0,144.2203155825,341.74345714140304
2008-03-10 01:00:00+00:00,9.29,92.15,0.0,-0.0,0.0,281.3,4.38,312.0,99280.0,145.2914649772609,7.762242981846498
2008-03-10 02:00:00+00:00,9.07,93.21,0.0,-0.0,0.0,277.3,4.18,312.0,99264.0,141.24115611609164,31.99850987872412
2008-03-10 03:00:00+00:00,9.05,95.36,0.0,-0.0,0.0,276.97,3.85,311.0,99241.0,133.41865994635322,50.93593795998288
2008-03-10 04:00:00+00:00,9.02,97.51,0.0,-0.0,0.0,276.63,3.53,311.0,99218.0,123.43265049633939,65.23155898384624
2008-03-10 05:00:00+00:00,8.99,99.66,0.0,-0.0,0.0,276.3,3.2,310.0,99195.0,112.33159480484616,76.62455964089958
2008-03-10 06:00:00+00:00,10.04,96.27,0.0,-0.0,0.0,278.8,3.7,312.0,99231.0,100.71921851100113,86.4958990112359
2008-03-10 07:00:00+00:00,11.09,92.88,8.0,0.0,8.0,281.3,4.19,313.0,99267.0,88.98329412774503,95.83486484470626
2008-03-10 08:00:00+00:00,12.14,89.49,199.0,490.13,79.0,283.8,4.69,314.0,99303.0,77.44498759239524,105.45307935762855
2008-03-10 09:00:00+00:00,12.89,80.38,278.0,177.47,203.0,295.27,5.09,317.0,99299.0,66.46530882737501,116.17529910069413
2008-03-10 10:00:00+00:00,13.65,71.26,238.0,14.07,230.0,306.73,5.48,319.0,99296.0,56.55518793503531,128.97503569754082
2008-03-10 11:00:00+00:00,14.4,62.15,424.0,120.41,343.0,318.2,5.88,321.0,99293.0,48.50739190906586,144.93262621993205
2008-03-10 12:00:00+00:00,14.84,56.66,256.0,1.37,255.0,317.92,5.85,320.0,99257.0,43.457124124400664,164.59896425805346
2008-03-10 13:00:00+00:00,15.28,51.17,505.0,175.19,377.0,317.63,5.83,320.0,99221.0,42.5302447322585,186.5823460336634
2008-03-10 14:00:00+00:00,15.72,45.68,586.0,424.71,297.0,317.35,5.81,319.0,99186.0,45.98272144928639,207.5278828809041
2008-03-10 15:00:00+00:00,14.66,48.16,550.0,626.65,186.0,311.38,5.44,319.0,99192.0,52.94149058504884,225.03152247018028
2008-03-10 16:00:00+00:00,13.6,50.65,360.0,410.35,180.0,305.42,5.07,319.0,99199.0,62.19359064980608,239.01888056659345
2008-03-10 17:00:00+00:00,12.53,53.13,160.0,163.18,117.0,299.45,4.7,319.0,99205.0,72.79840808600983,250.4838318736086
2008-03-10 18:00:00+00:00,11.31,59.01,28.0,103.9,21.0,291.08,4.46,318.0,99283.0,84.14391372358489,260.4708527703983
2008-03-10 19:00:00+00:00,10.08,64.89,0.0,-0.0,0.0,282.72,4.21,318.0,99361.0,95.82037575903456,269.8562086729025
2008-03-10 20:00:00+00:00,8.85,70.77,0.0,-0.0,0.0,274.35,3.96,318.0,99439.0,107.4999390535854,279.43822569219947
2008-03-10 21:00:00+00:00,8.64,75.04,0.0,-0.0,0.0,271.28,3.66,316.0,99455.0,118.83281176802431,290.10800801021855
2008-03-10 22:00:00+00:00,8.43,79.32,0.0,-0.0,0.0,268.22,3.35,315.0,99472.0,129.32165153495322,303.0570942401797
2008-03-10 23:00:00+00:00,8.22,83.59,0.0,-0.0,0.0,265.15,3.05,314.0,99488.0,138.12677435671975,319.90331187497446
2008-03-11 00:00:00+00:00,7.83,86.76,0.0,-0.0,0.0,259.6,2.69,308.0,99452.0,143.85529819011643,342.0133475212883
2008-03-11 01:00:00+00:00,7.43,89.92,0.0,-0.0,0.0,254.05,2.32,302.0,99416.0,144.89412756947956,7.8018043183240025
2008-03-11 02:00:00+00:00,7.03,93.09,0.0,-0.0,0.0,248.5,1.96,296.0,99381.0,140.85693495879065,31.833225249146494
2008-03-11 03:00:00+00:00,7.06,94.3,0.0,-0.0,0.0,249.15,1.93,282.0,99351.0,133.067395541849,50.67886174538489
2008-03-11 04:00:00+00:00,7.08,95.52,0.0,-0.0,0.0,249.8,1.9,268.0,99322.0,123.11043278838702,64.95191271242288
2008-03-11 05:00:00+00:00,7.1,96.73,0.0,-0.0,0.0,250.45,1.88,254.0,99293.0,112.02795811862875,76.34643634329888
2008-03-11 06:00:00+00:00,8.44,92.61,0.0,-0.0,0.0,258.57,2.69,250.0,99319.0,100.42383005178749,86.22426109800494
2008-03-11 07:00:00+00:00,9.78,88.5,7.0,0.0,7.0,266.68,3.51,246.0,99345.0,88.68685078365984,95.56888986730394
2008-03-11 08:00:00+00:00,11.12,84.38,157.0,191.97,109.0,274.8,4.33,242.0,99371.0,77.1387088654432,105.19208930412401
2008-03-11 09:00:00+00:00,11.97,78.96,173.0,14.03,167.0,292.47,5.4,250.0,99345.0,66.14053400815052,115.92345412345799
2008-03-11 10:00:00+00:00,12.83,73.55,253.0,19.18,242.0,310.13,6.46,257.0,99319.0,56.20414457053887,128.74889641068177
2008-03-11 11:00:00+00:00,13.68,68.13,201.0,0.0,201.0,327.8,7.53,264.0,99293.0,48.12722796835729,144.77306682772445
2008-03-11 12:00:00+00:00,13.52,75.31,233.0,0.0,233.0,336.77,7.36,261.0,99257.0,43.059088918989346,164.57268848084323
2008-03-11 13:00:00+00:00,13.36,82.5,200.0,0.0,200.0,345.73,7.18,258.0,99221.0,42.14474340469142,186.7321239636054
2008-03-11 14:00:00+00:00,13.2,89.68,131.0,0.0,131.0,354.7,7.01,255.0,99186.0,45.640448745903655,207.81255364828468
2008-03-11 15:00:00+00:00,13.03,93.12,181.0,0.0,181.0,357.68,6.52,258.0,99176.0,52.65130397775698,225.3745252114171
2008-03-11 16:00:00+00:00,12.86,96.56,132.0,0.0,132.0,360.67,6.03,262.0,99166.0,61.94715061110755,239.37345501107808
2008-03-11 17:00:00+00:00,12.68,100.0,34.0,0.0,34.0,363.65,5.54,266.0,99156.0,72.58246043689856,250.83479019834056
2008-03-11 18:00:00+00:00,12.45,100.0,3.0,0.0,3.0,363.9,5.55,276.0,99221.0,83.94561456613377,260.81856960625385
2008-03-11 19:00:00+00:00,12.22,100.0,0.0,-0.0,0.0,364.15,5.55,287.0,99286.0,95.62787612558739,270.2070982044534
2008-03-11 20:00:00+00:00,11.99,100.0,0.0,-0.0,0.0,364.4,5.56,298.0,99351.0,107.30135553252977,279.8005615588034
2008-03-11 21:00:00+00:00,11.99,100.0,0.0,-0.0,0.0,366.15,5.09,301.0,99397.0,118.6147358847128,290.48869592174003
2008-03-11 22:00:00+00:00,11.99,100.0,0.0,-0.0,0.0,367.9,4.61,303.0,99442.0,129.06790026931384,303.45405514278207
2008-03-11 23:00:00+00:00,11.98,100.0,0.0,-0.0,0.0,369.65,4.14,306.0,99488.0,137.82000465692113,320.2840031078843
2008-03-12 00:00:00+00:00,11.73,100.0,0.0,-0.0,0.0,368.08,4.2,308.0,99485.0,143.48934294121665,342.28114235316457
2008-03-12 01:00:00+00:00,11.47,100.0,0.0,-0.0,0.0,366.52,4.27,309.0,99481.0,144.4959375876257,7.842867346626235
2008-03-12 02:00:00+00:00,11.22,100.0,0.0,-0.0,0.0,364.95,4.33,311.0,99478.0,140.47127977478257,31.672202043056586
2008-03-12 03:00:00+00:00,11.13,100.0,0.0,-0.0,0.0,361.32,4.12,316.0,99524.0,132.7141726995443,50.42566967311848
2008-03-12 04:00:00+00:00,11.04,100.0,0.0,-0.0,0.0,357.68,3.91,321.0,99569.0,122.78612769214743,64.67490924589379
2008-03-12 05:00:00+00:00,10.95,100.0,0.0,-0.0,0.0,354.05,3.7,326.0,99615.0,111.72235767177672,76.06992274289269
2008-03-12 06:00:00+00:00,11.56,98.64,0.0,-0.0,0.0,356.18,3.78,332.0,99683.0,100.12670974814907,85.95348437572977
2008-03-12 07:00:00+00:00,12.16,97.28,15.0,17.33,14.0,358.32,3.87,337.0,99751.0,88.38893872089426,95.30319783062208
2008-03-12 08:00:00+00:00,12.77,95.92,173.0,250.71,109.0,360.45,3.96,343.0,99820.0,76.83121062063235,104.93087378063001
2008-03-12 09:00:00+00:00,13.83,87.11,377.0,510.41,156.0,358.12,3.67,340.0,99833.0,65.81473221795852,115.67090487002059
2008-03-12 10:00:00+00:00,14.88,78.3,460.0,333.49,267.0,355.78,3.38,337.0,99846.0,55.85215877227593,128.5217252843338
2008-03-12 11:00:00+00:00,15.94,69.49,497.0,222.68,345.0,353.45,3.09,334.0,99859.0,47.746087825770054,144.61285339289037
2008-03-12 12:00:00+00:00,16.9,64.91,747.0,743.07,199.0,351.4,3.24,328.0,99810.0,42.66014528777107,164.5477966019373
2008-03-12 13:00:00+00:00,17.86,60.33,771.0,819.3,165.0,349.35,3.38,322.0,99761.0,41.75893275324336,186.88627683991245
2008-03-12 14:00:00+00:00,18.82,55.75,713.0,814.26,152.0,347.3,3.53,317.0,99712.0,45.298805592710835,208.10267713229536
2008-03-12 15:00:00+00:00,18.12,59.24,592.0,767.56,140.0,340.3,3.22,317.0,99709.0,52.362357555769925,225.72205178372715
2008-03-12 16:00:00+00:00,17.43,62.72,398.0,549.08,153.0,333.3,2.91,316.0,99706.0,61.70208391239109,239.73126937328004
2008-03-12 17:00:00+00:00,16.73,66.21,187.0,266.01,115.0,326.3,2.59,316.0,99703.0,72.36771644096962,251.1880126979067
2008-03-12 18:00:00+00:00,15.32,73.82,30.0,80.83,24.0,320.52,2.47,317.0,99758.0,83.74819308940303,261.1678799765029
2008-03-12 19:00:00+00:00,13.9,81.42,0.0,-0.0,0.0,314.73,2.34,319.0,99813.0,95.43584299545334,270.5590761678075
2008-03-12 20:00:00+00:00,12.48,89.03,0.0,-0.0,0.0,308.95,2.22,320.0,99868.0,107.10277355124357,280.1634979938823
2008-03-12 21:00:00+00:00,12.18,92.69,0.0,-0.0,0.0,305.58,2.17,322.0,99885.0,118.39617293311454,290.8693402404587
2008-03-12 22:00:00+00:00,11.88,96.34,0.0,-0.0,0.0,302.22,2.13,324.0,99901.0,128.81323011652276,303.84996546851147
2008-03-12 23:00:00+00:00,11.58,100.0,0.0,-0.0,0.0,298.85,2.08,327.0,99917.0,137.51213997879495,320.6623616968542
2008-03-13 00:00:00+00:00,11.02,100.0,0.0,-0.0,0.0,297.2,1.89,334.0,99914.0,143.1225413211008,342.5467365420685
2008-03-13 01:00:00+00:00,10.46,100.0,0.0,-0.0,0.0,295.55,1.71,342.0,99911.0,144.09701210615367,7.8852811896333606
2008-03-13 02:00:00+00:00,9.9,100.0,0.0,-0.0,0.0,293.9,1.52,349.0,99907.0,140.08433655749934,31.51529844755339
2008-03-13 03:00:00+00:00,9.86,100.0,0.0,-0.0,0.0,293.1,1.69,353.0,99917.0,132.35914594136207,50.176305990873516
2008-03-13 04:00:00+00:00,9.81,100.0,0.0,-0.0,0.0,292.3,1.87,356.0,99927.0,122.4598841448408,64.40054842949371
2008-03-13 05:00:00+00:00,9.76,100.0,0.0,-0.0,0.0,291.5,2.04,0.0,99937.0,111.41493539329343,75.79504036757726
2008-03-13 06:00:00+00:00,10.46,97.94,0.0,-0.0,0.0,301.32,2.49,4.0,99966.0,99.82799513273771,85.68359549464401
2008-03-13 07:00:00+00:00,11.16,95.87,11.0,0.0,11.0,311.13,2.93,9.0,99995.0,88.08969401768125,95.03781245955395
2008-03-13 08:00:00+00:00,11.86,93.81,78.0,3.84,77.0,320.95,3.38,13.0,100025.0,76.52262983907627,104.66944743036424
2008-03-13 09:00:00+00:00,13.24,83.73,366.0,440.46,173.0,325.3,3.28,9.0,100011.0,65.48804254354665,115.41764883137859
2008-03-13 10:00:00+00:00,14.61,73.66,354.0,109.62,290.0,329.65,3.18,5.0,99998.0,55.49937037653837,128.29349188148933
2008-03-13 11:00:00+00:00,15.99,63.58,715.0,829.09,145.0,334.0,3.08,2.0,99985.0,47.36410626512797,144.45192605276338
2008-03-13 12:00:00+00:00,17.13,60.31,783.0,851.55,151.0,333.43,2.96,359.0,99911.0,42.26041709795276,164.52423719965407
2008-03-13 13:00:00+00:00,18.26,57.04,789.0,868.15,143.0,332.87,2.84,357.0,99836.0,41.37293006072761,187.0447874539932
2008-03-13 14:00:00+00:00,19.4,53.77,710.0,784.8,166.0,332.3,2.72,355.0,99761.0,44.95789896465271,208.39820324362734
2008-03-13 15:00:00+00:00,18.68,55.81,577.0,684.85,171.0,332.48,2.33,351.0,99745.0,52.07473325607424,226.07399817072525
2008-03-13 16:00:00+00:00,17.97,57.86,426.0,673.44,123.0,332.67,1.94,346.0,99729.0,61.45844463960751,240.09219668622137
2008-03-13 17:00:00+00:00,17.25,59.9,228.0,510.56,88.0,332.85,1.56,342.0,99712.0,72.15420861998545,251.5433694145102
2008-03-13 18:00:00+00:00,15.74,65.15,28.0,51.53,24.0,327.85,1.71,347.0,99735.0,83.55166787547277,261.5186555920754
2008-03-13 19:00:00+00:00,14.22,70.41,0.0,-0.0,0.0,322.85,1.86,352.0,99758.0,95.24428785573012,270.91201370945066
2008-03-13 20:00:00+00:00,12.7,75.66,0.0,-0.0,0.0,317.85,2.01,356.0,99781.0,106.90420412094618,280.52690091426166
2008-03-13 21:00:00+00:00,12.18,79.25,0.0,-0.0,0.0,315.08,1.91,4.0,99755.0,118.17714121039558,291.2497973617674
2008-03-13 22:00:00+00:00,11.66,82.85,0.0,-0.0,0.0,312.32,1.81,11.0,99729.0,128.55767680195686,304.2446746425088
2008-03-13 23:00:00+00:00,11.14,86.44,0.0,-0.0,0.0,309.55,1.71,18.0,99703.0,137.2032436172641,321.0382526821095
2008-03-14 00:00:00+00:00,10.82,87.6,0.0,-0.0,0.0,308.77,1.67,20.0,99654.0,142.754984013504,342.81002394016696
2008-03-14 01:00:00+00:00,10.49,88.76,0.0,-0.0,0.0,307.98,1.64,22.0,99605.0,143.6974676557952,7.928893459042968
2008-03-14 02:00:00+00:00,10.17,89.92,0.0,-0.0,0.0,307.2,1.6,24.0,99556.0,139.6962513543113,31.362368013382593
2008-03-14 03:00:00+00:00,9.8,91.75,0.0,-0.0,0.0,306.25,1.6,31.0,99530.0,132.0024711524564,49.930707480334036
2008-03-14 04:00:00+00:00,9.43,93.58,0.0,-0.0,0.0,305.3,1.59,38.0,99504.0,122.13185346337195,64.12882302472394
2008-03-14 05:00:00+00:00,9.05,95.41,0.0,-0.0,0.0,304.35,1.59,45.0,99478.0,111.10583604869682,75.52180488624242
2008-03-14 06:00:00+00:00,10.35,89.66,0.0,-0.0,0.0,304.77,1.73,51.0,99491.0,99.52782667001703,85.41461625559657
2008-03-14 07:00:00+00:00,11.65,83.9,29.0,102.65,22.0,305.18,1.88,56.0,99504.0,87.78925557790407,94.77275327038774
2008-03-14 08:00:00+00:00,12.95,78.15,228.0,571.92,76.0,305.6,2.03,62.0,99517.0,76.21310610456966,104.40782095592772
2008-03-14 09:00:00+00:00,15.3,68.6,425.0,708.21,111.0,314.28,1.78,81.0,99478.0,65.16060636639232,115.1636793405346
2008-03-14 10:00:00+00:00,17.65,59.05,601.0,811.71,123.0,322.97,1.53,101.0,99439.0,55.14592106692225,128.06416056204324
2008-03-14 11:00:00+00:00,20.0,49.5,721.0,830.46,146.0,331.65,1.28,121.0,99400.0,46.981419086206365,144.29021766575494
2008-03-14 12:00:00+00:00,20.81,48.52,757.0,744.47,201.0,336.23,1.48,140.0,99351.0,41.86002774660158,164.50195024093853
2008-03-14 13:00:00+00:00,21.62,47.53,777.0,806.91,173.0,340.82,1.68,160.0,99303.0,40.986850390237805,187.2076304946188
2008-03-14 14:00:00+00:00,22.44,46.55,727.0,833.17,146.0,345.4,1.88,179.0,99254.0,44.61783182132461,208.699073569275
2008-03-14 15:00:00+00:00,21.48,51.74,601.0,770.84,141.0,344.57,1.91,192.0,99231.0,51.788507601455855,226.43025336895744
2008-03-14 16:00:00+00:00,20.53,56.92,420.0,626.06,136.0,343.73,1.95,204.0,99208.0,61.21628096432168,240.4561052661914
2008-03-14 17:00:00+00:00,19.57,62.11,222.0,446.49,98.0,342.9,1.99,217.0,99186.0,71.94196371617087,251.9007273816111
2008-03-14 18:00:00+00:00,17.65,67.01,41.0,172.8,27.0,337.35,1.95,221.0,99202.0,83.35605215956595,261.87076615968857
2008-03-14 19:00:00+00:00,15.73,71.92,0.0,-0.0,0.0,331.8,1.92,224.0,99218.0,95.0532174169193,271.2657805228947
2008-03-14 20:00:00+00:00,13.8,76.82,0.0,-0.0,0.0,326.25,1.89,228.0,99234.0,106.70565414024162,280.89063511908364
2008-03-14 21:00:00+00:00,13.76,82.38,0.0,-0.0,0.0,321.15,1.8,197.0,99192.0,117.95765564303156,291.62992290112743
2008-03-14 22:00:00+00:00,13.72,87.93,0.0,-0.0,0.0,316.05,1.71,166.0,99150.0,128.30127341470825,304.63803183883755
2008-03-14 23:00:00+00:00,13.68,93.49,0.0,-0.0,0.0,310.95,1.63,136.0,99108.0,136.893376717784,321.41154109025535
2008-03-15 00:00:00+00:00,12.66,93.82,0.0,-0.0,0.0,309.25,1.4,132.0,99088.0,142.38675979075546,343.07089678634645
2008-03-15 01:00:00+00:00,11.64,94.16,0.0,-0.0,0.0,307.55,1.17,128.0,99069.0,143.29741926867007,7.973549270319268
2008-03-15 02:00:00+00:00,10.62,94.49,0.0,-0.0,0.0,305.85,0.94,124.0,99049.0,139.30716949839334,31.213258617861584
2008-03-15 03:00:00+00:00,10.53,95.22,0.0,-0.0,0.0,308.3,1.12,122.0,99036.0,131.64430496222604,49.688802418771104
2008-03-15 04:00:00+00:00,10.43,95.95,0.0,-0.0,0.0,310.75,1.31,119.0,99023.0,121.80218885781096,63.859717628297744
2008-03-15 05:00:00+00:00,10.33,96.68,0.0,-0.0,0.0,313.2,1.49,116.0,99010.0,110.79520685095267,75.250225029675
2008-03-15 06:00:00+00:00,11.85,92.43,0.0,-0.0,0.0,316.1,1.83,118.0,99033.0,99.22634741571231,85.14656255269858
2008-03-15 07:00:00+00:00,13.36,88.17,33.0,122.5,24.0,319.0,2.18,119.0,99056.0,87.48776479913559,94.50803452110858
2008-03-15 08:00:00+00:00,14.87,83.92,175.0,206.61,119.0,321.9,2.52,121.0,99078.0,75.90278124602239,104.1460000487341
2008-03-15 09:00:00+00:00,16.8,74.61,431.0,711.16,112.0,328.58,2.63,128.0,99036.0,64.83256693776994,114.90898445230641
2008-03-15 10:00:00+00:00,18.73,65.29,544.0,555.62,214.0,335.27,2.74,136.0,98994.0,54.79195383439492,127.83368928031433
2008-03-15 11:00:00+00:00,20.66,55.98,650.0,565.07,256.0,341.95,2.84,144.0,98951.0,46.59816239539835,144.12765249699027
2008-03-15 12:00:00+00:00,21.44,51.88,745.0,687.97,228.0,344.95,3.02,149.0,98886.0,41.4590992163196,164.48086583232794
2008-03-15 13:00:00+00:00,22.21,47.78,769.0,761.03,196.0,347.95,3.19,155.0,98821.0,40.60080543332855,187.37477178510665
2008-03-15 14:00:00+00:00,22.99,43.68,650.0,553.12,262.0,350.95,3.37,161.0,98756.0,44.278701882323496,209.00522121716068
2008-03-15 15:00:00+00:00,21.75,48.85,316.0,54.94,283.0,353.37,2.79,174.0,98730.0,51.503750542555466,226.79069972525082
2008-03-15 16:00:00+00:00,20.51,54.03,353.0,325.83,204.0,355.78,2.21,187.0,98704.0,60.975634106270604,240.82285928143773
2008-03-15 17:00:00+00:00,19.26,59.2,159.0,117.35,126.0,358.2,1.63,199.0,98678.0,71.73100175673058,252.25995125130984
2008-03-15 18:00:00+00:00,17.65,66.34,17.0,0.0,17.0,352.82,1.74,202.0,98711.0,83.16135296400276,262.224080006358
2008-03-15 19:00:00+00:00,16.03,73.48,0.0,-0.0,0.0,347.43,1.86,205.0,98743.0,94.86263279213117,271.62024546015215
2008-03-15 20:00:00+00:00,14.41,80.62,0.0,-0.0,0.0,342.05,1.97,208.0,98776.0,106.50712559166448,281.25456488518523
2008-03-15 21:00:00+00:00,13.9,84.37,0.0,-0.0,0.0,336.07,1.94,222.0,98776.0,117.73772696978989,292.00957226004533
2008-03-15 22:00:00+00:00,13.39,88.12,0.0,-0.0,0.0,330.08,1.92,236.0,98776.0,128.04404955233844,305.0298864733074
2008-03-15 23:00:00+00:00,12.88,91.87,0.0,-0.0,0.0,324.1,1.89,251.0,98776.0,136.58259736722687,321.78209223019275
2008-03-16 00:00:00+00:00,12.45,92.37,0.0,-0.0,0.0,317.25,2.32,258.0,98805.0,142.01795458348454,343.32924570384796
2008-03-16 01:00:00+00:00,12.01,92.86,0.0,-0.0,0.0,310.4,2.75,265.0,98834.0,142.89697959006648,8.019090948632368
2008-03-16 02:00:00+00:00,11.58,93.36,0.0,-0.0,0.0,303.55,3.19,272.0,98864.0,138.91723478763703,31.067812102778817
2008-03-16 03:00:00+00:00,11.38,94.61,0.0,-0.0,0.0,299.83,3.29,279.0,98922.0,131.28480399189363,49.45051011531689
2008-03-16 04:00:00+00:00,11.18,95.85,0.0,-0.0,0.0,296.12,3.39,285.0,98981.0,121.47104476327502,63.59320808345586
2008-03-16 05:00:00+00:00,10.97,97.1,0.0,-0.0,0.0,292.4,3.49,292.0,99039.0,110.48319686545076,74.98030195196833
2008-03-16 06:00:00+00:00,12.04,91.83,0.0,-0.0,0.0,292.72,4.17,295.0,99117.0,98.92370247339119,84.87944372580296
2008-03-16 07:00:00+00:00,13.1,86.55,32.0,76.18,26.0,293.03,4.84,299.0,99195.0,87.18536505524439,94.24366456686886
2008-03-16 08:00:00+00:00,14.17,81.28,234.0,542.87,84.0,293.35,5.52,302.0,99273.0,75.59179881643165,103.88398475000804
2008-03-16 09:00:00+00:00,15.04,71.15,427.0,663.37,126.0,297.3,5.35,300.0,99296.0,64.50406883323402,114.65354630160152
2008-03-16 10:00:00+00:00,15.91,61.03,358.0,101.84,297.0,301.25,5.19,298.0,99319.0,54.43761238873111,127.60202892117712
2008-03-16 11:00:00+00:00,16.78,50.9,209.0,0.0,209.0,305.2,5.02,296.0,99342.0,46.2144719410309,143.9641455231187
2008-03-16 12:00:00+00:00,17.18,49.18,595.0,294.94,372.0,305.45,5.05,295.0,99351.0,41.057751306387615,164.46090361976871
2008-03-16 13:00:00+00:00,17.58,47.45,618.0,339.37,361.0,305.7,5.09,295.0,99361.0,40.214902673534894,187.54616809600782
2008-03-16 14:00:00+00:00,17.99,45.73,561.0,313.22,340.0,305.95,5.12,294.0,99371.0,43.94060083365938,209.31657109767127
2008-03-16 15:00:00+00:00,17.03,48.84,610.0,774.21,142.0,303.2,4.74,296.0,99387.0,51.22052480029118,227.15521354029937
2008-03-16 16:00:00+00:00,16.07,51.96,447.0,733.31,109.0,300.45,4.37,297.0,99403.0,60.736537826123936,241.19231945388506
2008-03-16 17:00:00+00:00,15.11,55.07,244.0,558.54,85.0,297.7,4.0,299.0,99420.0,71.52133566367961,252.62090397653162
2008-03-16 18:00:00+00:00,13.73,62.03,51.0,262.17,28.0,293.03,3.86,302.0,99508.0,82.96757078770419,262.5784647169064
2008-03-16 19:00:00+00:00,12.34,68.99,0.0,-0.0,0.0,288.37,3.72,305.0,99595.0,94.67252922764031,271.97527712769516
2008-03-16 20:00:00+00:00,10.95,75.95,0.0,-0.0,0.0,283.7,3.59,308.0,99683.0,106.30861528849447,281.61855454014346
2008-03-16 21:00:00+00:00,10.66,79.84,0.0,-0.0,0.0,283.87,3.31,311.0,99722.0,117.5173614824885,292.38860119506387
2008-03-16 22:00:00+00:00,10.36,83.72,0.0,-0.0,0.0,284.03,3.04,314.0,99761.0,127.78603102138756,305.42008876265
2008-03-16 23:00:00+00:00,10.06,87.61,0.0,-0.0,0.0,284.2,2.77,317.0,99800.0,136.2709602257221,322.14977220643715
2008-03-17 00:00:00+00:00,10.0,86.72,0.0,-0.0,0.0,285.22,2.73,320.0,99800.0,141.64865103850687,343.5849602053515
2008-03-17 01:00:00+00:00,9.93,85.83,0.0,-0.0,0.0,286.23,2.68,322.0,99800.0,142.49625835387909,8.0653585190787
2008-03-17 02:00:00+00:00,9.86,84.94,0.0,-0.0,0.0,287.25,2.63,325.0,99800.0,138.52658887696344,30.925864776804133
2008-03-17 03:00:00+00:00,9.86,86.17,0.0,-0.0,0.0,288.87,2.54,331.0,99800.0,130.9241241898727,49.21574126907444
2008-03-17 04:00:00+00:00,9.86,87.41,0.0,-0.0,0.0,290.48,2.45,337.0,99800.0,121.13857617957225,63.32926163030277
2008-03-17 05:00:00+00:00,9.85,88.64,0.0,-0.0,0.0,292.1,2.36,342.0,99800.0,110.16995638229007,74.71202926123544
2008-03-17 06:00:00+00:00,10.53,84.26,0.0,-0.0,0.0,291.32,2.44,351.0,99813.0,98.62003839975054,84.6132625468062
2008-03-17 07:00:00+00:00,11.21,79.88,47.0,237.92,27.0,290.53,2.51,359.0,99826.0,86.88220112847534,93.97964584474545
2008-03-17 08:00:00+00:00,11.89,75.5,231.0,486.53,94.0,289.75,2.59,7.0,99839.0,75.28030355563612,103.62176945389109
2008-03-17 09:00:00+00:00,12.92,69.45,333.0,257.12,215.0,287.65,2.36,1.0,99803.0,64.17525744571599,114.3973411441716
2008-03-17 10:00:00+00:00,13.94,63.39,503.0,394.04,265.0,285.55,2.12,355.0,99768.0,54.08304068594483,127.36912338621642
2008-03-17 11:00:00+00:00,14.97,57.34,611.0,428.62,308.0,283.45,1.89,349.0,99732.0,45.83048268857234,143.7996025231978
2008-03-17 12:00:00+00:00,15.76,55.27,737.0,634.97,254.0,292.05,2.07,339.0,99654.0,40.65610125020848,164.4419729398369
2008-03-17 13:00:00+00:00,16.54,53.19,801.0,841.66,160.0,300.65,2.25,328.0,99576.0,39.82924507877072,187.7217675531527
2008-03-17 14:00:00+00:00,17.33,51.12,728.0,790.56,167.0,309.25,2.43,317.0,99498.0,43.603614156300004,209.63304053756647
2008-03-17 15:00:00+00:00,16.65,53.12,538.0,489.89,240.0,312.2,2.4,313.0,99468.0,50.93888586657265,227.52366578621232
2008-03-17 16:00:00+00:00,15.97,55.13,286.0,131.32,225.0,315.15,2.36,308.0,99439.0,60.499018581579946,241.56434374211108
2008-03-17 17:00:00+00:00,15.28,57.13,111.0,17.35,106.0,318.1,2.33,304.0,99410.0,71.3129715172029,252.98344740141036
2008-03-17 18:00:00+00:00,14.13,62.38,21.0,0.0,21.0,314.33,2.21,310.0,99423.0,82.77469993336051,262.9337876401921
2008-03-17 19:00:00+00:00,12.98,67.62,0.0,-0.0,0.0,310.57,2.09,317.0,99436.0,94.48289647281166,272.3307443452483
2008-03-17 20:00:00+00:00,11.83,72.87,0.0,-0.0,0.0,306.8,1.97,324.0,99449.0,106.11011526117997,281.9824689054458
